BioSample,LibraryName,Run,fq1,fq2,SampleType
GAL-087,GAL-087,691,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-087_S171_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-087_S171_L004_R2_001.fastq.gz,include
GAL-087,GAL-087,692,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-087_S171_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-087_S171_L005_R2_001.fastq.gz,include
GAL-087,GAL-087,693,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-087_S171_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-087_S171_L006_R2_001.fastq.gz,include
GAL-087,GAL-087,694,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-087_S171_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-087_S171_L007_R2_001.fastq.gz,include
GAL-087,GAL-087,695,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-087_S171_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-087_S171_L008_R2_001.fastq.gz,include
GAL-087,GAL-087,696,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-087_S291_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-087_S291_L007_R2_001.fastq.gz,include
GAL-088,GAL-088,697,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S172_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S172_L002_R2_001.fastq.gz,include
GAL-088,GAL-088,698,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S172_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S172_L003_R2_001.fastq.gz,include
GAL-088,GAL-088,699,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S172_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S172_L004_R2_001.fastq.gz,include
GAL-088,GAL-088,700,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S172_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S172_L005_R2_001.fastq.gz,include
GAL-088,GAL-088,701,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S172_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S172_L006_R2_001.fastq.gz,include
GAL-088,GAL-088,702,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S172_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S172_L007_R2_001.fastq.gz,include
GAL-088,GAL-088,703,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S172_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S172_L008_R2_001.fastq.gz,include
GAL-088,GAL-088,704,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S292_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-088_S292_L007_R2_001.fastq.gz,include
GAL-089,GAL-089,705,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S173_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S173_L002_R2_001.fastq.gz,include
GAL-089,GAL-089,706,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S173_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S173_L003_R2_001.fastq.gz,include
GAL-089,GAL-089,707,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S173_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S173_L004_R2_001.fastq.gz,include
GAL-089,GAL-089,708,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S173_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S173_L005_R2_001.fastq.gz,include
GAL-089,GAL-089,709,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S173_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S173_L006_R2_001.fastq.gz,include
GAL-089,GAL-089,710,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S173_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S173_L007_R2_001.fastq.gz,include
GAL-089,GAL-089,711,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S173_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S173_L008_R2_001.fastq.gz,include
GAL-089,GAL-089,712,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S293_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-089_S293_L007_R2_001.fastq.gz,include
GAL-090,GAL-090,713,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S174_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S174_L002_R2_001.fastq.gz,include
GAL-090,GAL-090,714,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S174_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S174_L003_R2_001.fastq.gz,include
GAL-090,GAL-090,715,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S174_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S174_L004_R2_001.fastq.gz,include
GAL-090,GAL-090,716,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S174_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S174_L005_R2_001.fastq.gz,include
GAL-090,GAL-090,717,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S174_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S174_L006_R2_001.fastq.gz,include
GAL-090,GAL-090,718,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S174_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S174_L007_R2_001.fastq.gz,include
GAL-090,GAL-090,719,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S174_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S174_L008_R2_001.fastq.gz,include
GAL-090,GAL-090,720,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S294_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-090_S294_L007_R2_001.fastq.gz,include
GAL-091,GAL-091,721,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S175_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S175_L002_R2_001.fastq.gz,include
GAL-091,GAL-091,722,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S175_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S175_L003_R2_001.fastq.gz,include
GAL-091,GAL-091,723,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S175_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S175_L004_R2_001.fastq.gz,include
GAL-091,GAL-091,724,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S175_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S175_L005_R2_001.fastq.gz,include
GAL-091,GAL-091,725,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S175_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S175_L006_R2_001.fastq.gz,include
GAL-091,GAL-091,726,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S175_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S175_L007_R2_001.fastq.gz,include
GAL-091,GAL-091,727,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S175_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S175_L008_R2_001.fastq.gz,include
GAL-091,GAL-091,728,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S295_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-091_S295_L007_R2_001.fastq.gz,include
GAL-092,GAL-092,729,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S176_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S176_L002_R2_001.fastq.gz,include
GAL-092,GAL-092,730,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S176_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S176_L003_R2_001.fastq.gz,include
GAL-092,GAL-092,731,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S176_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S176_L004_R2_001.fastq.gz,include
GAL-092,GAL-092,732,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S176_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S176_L005_R2_001.fastq.gz,include
GAL-092,GAL-092,733,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S176_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S176_L006_R2_001.fastq.gz,include
GAL-092,GAL-092,734,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S176_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S176_L007_R2_001.fastq.gz,include
GAL-092,GAL-092,735,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S176_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S176_L008_R2_001.fastq.gz,include
GAL-092,GAL-092,736,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S296_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-092_S296_L007_R2_001.fastq.gz,include
GAL-093,GAL-093,737,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S177_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S177_L002_R2_001.fastq.gz,include
GAL-093,GAL-093,738,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S177_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S177_L003_R2_001.fastq.gz,include
GAL-093,GAL-093,739,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S177_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S177_L004_R2_001.fastq.gz,include
GAL-093,GAL-093,740,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S177_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S177_L005_R2_001.fastq.gz,include
GAL-093,GAL-093,741,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S177_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S177_L006_R2_001.fastq.gz,include
GAL-093,GAL-093,742,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S177_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S177_L007_R2_001.fastq.gz,include
GAL-093,GAL-093,743,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S177_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S177_L008_R2_001.fastq.gz,include
GAL-093,GAL-093,744,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S297_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-093_S297_L007_R2_001.fastq.gz,include
GAL-094,GAL-094,745,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S178_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S178_L002_R2_001.fastq.gz,include
GAL-094,GAL-094,746,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S178_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S178_L003_R2_001.fastq.gz,include
GAL-094,GAL-094,747,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S178_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S178_L004_R2_001.fastq.gz,include
GAL-094,GAL-094,748,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S178_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S178_L005_R2_001.fastq.gz,include
GAL-094,GAL-094,749,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S178_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S178_L006_R2_001.fastq.gz,include
GAL-094,GAL-094,750,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S178_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S178_L007_R2_001.fastq.gz,include
GAL-094,GAL-094,751,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S178_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S178_L008_R2_001.fastq.gz,include
GAL-094,GAL-094,752,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S298_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-094_S298_L007_R2_001.fastq.gz,include
GAL-095,GAL-095,753,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S179_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S179_L002_R2_001.fastq.gz,include
GAL-095,GAL-095,754,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S179_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S179_L003_R2_001.fastq.gz,include
GAL-095,GAL-095,755,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S179_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S179_L004_R2_001.fastq.gz,include
GAL-095,GAL-095,756,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S179_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S179_L005_R2_001.fastq.gz,include
GAL-095,GAL-095,757,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S179_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S179_L006_R2_001.fastq.gz,include
GAL-095,GAL-095,758,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S179_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S179_L007_R2_001.fastq.gz,include
GAL-095,GAL-095,759,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S179_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S179_L008_R2_001.fastq.gz,include
GAL-095,GAL-095,760,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S299_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-095_S299_L007_R2_001.fastq.gz,include
GAL-096,GAL-096,761,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S180_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S180_L002_R2_001.fastq.gz,include
GAL-096,GAL-096,762,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S180_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S180_L003_R2_001.fastq.gz,include
GAL-096,GAL-096,763,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S180_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S180_L004_R2_001.fastq.gz,include
GAL-096,GAL-096,764,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S180_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S180_L005_R2_001.fastq.gz,include
GAL-096,GAL-096,765,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S180_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S180_L006_R2_001.fastq.gz,include
GAL-096,GAL-096,766,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S180_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S180_L007_R2_001.fastq.gz,include
GAL-096,GAL-096,767,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S180_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S180_L008_R2_001.fastq.gz,include
GAL-096,GAL-096,768,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S300_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-096_S300_L007_R2_001.fastq.gz,include
GAL-097,GAL-097,769,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S181_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S181_L002_R2_001.fastq.gz,include
GAL-097,GAL-097,770,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S181_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S181_L003_R2_001.fastq.gz,include
GAL-097,GAL-097,771,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S181_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S181_L004_R2_001.fastq.gz,include
GAL-097,GAL-097,772,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S181_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S181_L005_R2_001.fastq.gz,include
GAL-097,GAL-097,773,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S181_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S181_L006_R2_001.fastq.gz,include
GAL-097,GAL-097,774,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S181_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S181_L007_R2_001.fastq.gz,include
GAL-097,GAL-097,775,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S181_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S181_L008_R2_001.fastq.gz,include
GAL-097,GAL-097,776,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S301_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-097_S301_L007_R2_001.fastq.gz,include
GAL-098,GAL-098,777,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S182_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S182_L002_R2_001.fastq.gz,include
GAL-098,GAL-098,778,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S182_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S182_L003_R2_001.fastq.gz,include
GAL-098,GAL-098,779,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S182_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S182_L004_R2_001.fastq.gz,include
GAL-098,GAL-098,780,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S182_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S182_L005_R2_001.fastq.gz,include
GAL-098,GAL-098,781,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S182_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S182_L006_R2_001.fastq.gz,include
GAL-098,GAL-098,782,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S182_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S182_L007_R2_001.fastq.gz,include
GAL-098,GAL-098,783,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S182_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S182_L008_R2_001.fastq.gz,include
GAL-098,GAL-098,784,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S302_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-098_S302_L007_R2_001.fastq.gz,include
GAL-099,GAL-099,785,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S183_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S183_L002_R2_001.fastq.gz,include
GAL-099,GAL-099,786,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S183_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S183_L003_R2_001.fastq.gz,include
GAL-099,GAL-099,787,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S183_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S183_L004_R2_001.fastq.gz,include
GAL-099,GAL-099,788,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S183_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S183_L005_R2_001.fastq.gz,include
GAL-099,GAL-099,789,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S183_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S183_L006_R2_001.fastq.gz,include
GAL-099,GAL-099,790,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S183_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S183_L007_R2_001.fastq.gz,include
GAL-099,GAL-099,791,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S183_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S183_L008_R2_001.fastq.gz,include
GAL-099,GAL-099,792,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S303_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-099_S303_L007_R2_001.fastq.gz,include
GAL-100,GAL-100,793,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-100_S184_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-100_S184_L002_R2_001.fastq.gz,include
GAL-100,GAL-100,794,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-100_S184_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-100_S184_L003_R2_001.fastq.gz,include
